cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.81099,[H]c1nc([H])c(-c2nn3c([H])c([H])n(-c4c([H])nc([H])c(F)c4[H])c3c2[H])c([H])c1[H],6,,False
-5.67116,[H]c1nc([H])c(-c2c([H])n(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)c(=O)n([H])c2=O)c([H])c1[H],6,,False
-5.1323,[H]c1nc([H])c(-c2nnc([H])c(-c3nc4c([H])c([H])c([H])c([H])c4c([H])c3[H])c2[H])c([H])c1[H],6,,False
-5.26571,[H]c1nc([H])c(-n2c([H])c(-c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)c(=O)n([H])c2=O)c([H])c1[H],6,,False
-5.45405,[H]c1nc([H])c(-c2nn3c(c2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-4.68258,[H]c1nc([H])c(-c2c([H])oc(=O)n2-c2c([H])nc([H])c([H])c2[H])c([H])n1,6,,False
-4.80015,[H]c1nc([H])c(-n2c([H])c(-c3c([H])nnc([H])c3[H])c(=O)n([H])c2=O)c([H])c1[H],6,,False
-4.63186,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])n(-c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)n1,6,,False
-5.70427,[H]c1nc([H])c(-c2c(N([H])c3c([H])nc([H])c([H])c3[H])c([H])nn2[H])s1,6,,False
-5.50374,[H]c1nc([H])c(-n2c([H])c([H])n3nc(-c4c([H])nc([H])c5c([H])c([H])c([H])c([H])c45)c([H])c23)c([H])c1[H],6,,False
-5.06161,[H]c1nc([H])c(-c2nc([C@]3([H])N=C(N([H])[H])OC3([H])[H])c([H])n([H])c2=O)c([H])c1[H],6,,False
-5.08299,[H]c1nc([H])c(-n2nnc([H])c2-c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-5.21945,[H]c1nc([H])c(-n2c(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)c([H])oc2=O)c([H])c1[H],6,,False
-5.18504,[H]c1nc([H])c(-c2c([H])sc3nc(-c4c([H])c([H])c([H])c(Br)c4[H])nn23)c([H])c1[H],6,,False
-5.01665,[H]c1nc([H])c(-c2c([H])nnn2-c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c(=O)n([H])c2=O)c([H])c1[H],6,,False
-5.25502,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C(=O)[C@@]2([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.06422,[H]c1nc([H])c(-c2c([H])oc(=O)n2N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.82622,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C(=O)[C@@]2([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
-5.48201,[H]c1nc([H])c(-c2nc3sc([H])c(-c4c([H])c([H])c([H])c([H])c4C([H])([H])[H])n3n2)c([H])c1[H],6,,False
