cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.309,[H]c1nc([H])c(-c2c([H])c(C#Cc3c([H])c([H])c([H])c([H])c3[H])c([H])n([H])c2=O)c([H])c1[H],6,,False
-6.21526,[H]c1nc([H])c(-c2c3c(nn2[H])C([H])([H])[C@]([H])(c2c([H])sc4c([H])c([H])c([H])c([H])c24)C3([H])[H])c([H])c1[H],6,,False
-5.06797,[H]c1nc([H])c(-c2nc(-c3c(F)c([H])c([H])c([H])c3F)c([H])c([H])c2[H])c([H])c1[H],6,,False
-5.37724,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])c1[H],6,,False
-4.6485,[H]c1nc([H])c(-c2c([H])c(-c3c([H])nc([H])c([H])c3[H])c(=O)n([H])c2[H])s1,6,,False
-5.50816,[H]c1nc([H])c(-c2nn3c(c2N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.15346,[H]ON([H])C(=O)C([H])([H])C([H])([H])c1c(-c2c([H])nc([H])c([H])c2[H])nc2sc([H])c([H])n12,6,,False
-5.36363,[H]c1nc([H])c(-c2c([H])n(-c3c([H])nc(Cl)c([H])c3[H])c(=O)n2[H])c([H])c1[H],6,,False
-4.82441,[H]c1nc([H])c(-n2c(=O)c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n2[H])c([H])c1[H],6,,False
-4.98056,[H]c1nc([H])c(-c2nnc3sc(-c4nc([H])c([H])n4C([H])([H])[H])nn23)c([H])c1[H],6,,False
-5.2935,[H]c1nc([H])c(-c2c([H])nc3sc(-c4c([H])c(F)c([H])c(F)c4[H])nn23)c([H])c1[H],6,,False
-5.58283,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.37284,[H]c1nc([H])c(-c2nn3c(c2N([H])C(=O)c2oc([H])c([H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-4.81492,[H]c1nc([H])c(C(=O)C(c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
-5.50291,[H]c1nc([H])c(-c2nn3c(-c4c([H])c([H])c([H])c5c4c([H])c([H])n5[H])c([H])nc3s2)c([H])c1[H],6,,False
-5.73581,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c(F)c(F)c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.80147,[H]c1nc([H])c(Oc2c([H])nn([H])c2-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-5.72784,[H]c1nc([H])c(-c2nn3c([H])c([H])n(-c4c([H])c([H])c([H])c([H])c4Cl)c3c2[H])c([H])c1[H],6,,False
-5.53675,[H]c1nc([H])c(-c2nc(-c3c([H])c([H])c([H])c(C(F)(F)F)c3[H])c([H])n([H])c2=O)c([H])c1[H],6,,False
-5.38077,[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.50514,[H]c1nc([H])c(Oc2nnnn2-c2c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,,False
-5.7897,[H]c1nc([H])c([C@@]2([H])C([H])([H])c3nn([H])c(-c4c([H])c([H])c5c(c4[H])OC([H])([H])O5)c3C2([H])[H])c([H])c1[H],6,,False
-5.34027,[H]c1nc([H])c(-c2c(-c3c([H])nc([H])c([H])c3[H])nn3c2C([H])([H])C([H])([H])C3([H])[H])s1,6,,False
-5.17541,[H]c1nc(-c2nc(C(F)(F)F)c([H])c([H])c2[H])c([H])c(-c2c([H])nc([H])c([H])c2[H])n1,6,,False
-5.38776,[H]c1nc([H])c([C@@]2([H])C([H])([H])c3nn([H])c(-c4c([H])c([H])c([N+](=O)[O-])c([H])c4[H])c3C2([H])[H])c([H])c1[H],6,,False
-4.90579,[H]c1nc([H])c(-c2nn3c(-c4c([H])c([H])c([H])c(Cl)c4[H])nnc3s2)c([H])c1[H],6,,False
-4.43586,[H]c1nc(-c2c([H])c([H])c([H])c([H])c2C(F)(F)F)c(-c2c([H])nc([H])c([H])c2[H])o1,6,,False
-5.64972,[H]c1nc([H])c(-c2nn3c(c2C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.08962,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c(N([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])o1,6,,False
-5.1997,[H]c1nc([H])c(-c2c([H])c([H])nc(-c3nc(C(F)(F)F)c([H])c([H])c3[H])c2[H])c([H])c1[H],6,,False
-4.76971,[H]c1nc([H])c(-c2nn3c(c2Cl)C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-4.92811,[H]c1nc([H])c([C@]2(c3c([H])c([H])c([H])c4c3c([H])c([H])n4[H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]2([H])C3([H])[H])c([H])c1[H],6,,False
-4.79961,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c(N([H])C(=O)c2c([H])c([H])nc([H])c2[H])o1,6,,False
-4.8104,[H]c1nc([H])c([C@]2(C([H])([H])c3c([H])c([H])c(F)c(F)c3[H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.06752,[H]c1nc([H])c(-n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n([H])c2=O)c([H])c1[H],6,,False
-5.21627,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])c(=O)n2[H])c([H])c1[H],6,,False
-5.21932,[H]c1nc([H])c(-c2c([H])sc3nc(-c4c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c4[H])nn23)c([H])c1[H],6,,False
-5.08802,[H]c1nc([H])c(C(=O)N2C([H])([H])C([H])(c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)C2([H])[H])c([H])c1[H],6,,False
-5.5906,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C([H])([H])c2nc([H])n([H])c2[H])c([H])c1[H],6,,False
-5.99818,[H]c1nc([C@@]2([H])C([H])([H])c3nn([H])c(-c4c([H])nc([H])c([H])c4[H])c3C2([H])[H])nc(C(F)(F)F)c1[H],6,,False
-4.49448,[H]N=C(Sc1c([H])nc([H])c([H])c1[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],6,,False
-5.63812,[H]c1nc([H])c([H])c(-c2c(N([H])c3c([H])nc([H])c([H])c3[H])c([H])nn2[H])n1,6,,False
-5.37364,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,,False
-5.6824,[H]c1nc([H])c(-c2c3c(nn2[H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2F)C3([H])[H])c([H])c1[H],6,,False
-5.35497,[H]c1nc([H])c(-n2nc(-c3c([H])nc([H])c([H])c3[H])c(=O)c([H])c2[H])c([H])n1,6,,False
-5.46219,[H]c1nc([H])c(-c2c(N([H])c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])c([H])nn2[H])c([H])c1[H],6,,False
-5.22327,[H]c1nc([H])c(-c2nn3c([H])c([H])n(OC([H])([H])C(F)(F)F)c3c2[H])c([H])c1[H],6,,False
-4.39218,[H]c1nc([H])c(SN([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.76183,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.41862,[H]c1nc([H])c(-c2nn3c([H])c([H])n(C(=O)N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3c2[H])c([H])c1[H],6,,False
-5.07915,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2[H])c(-c2c([H])nc([H])c([H])c2[H])n1,6,,False
-5.64817,[H]c1nc([H])c(-n2c([H])c([C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.07933,[H]c1nc([H])c(N([H])C2(C([H])([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.59711,[H]c1nc([H])c(-c2nn3c(C([H])([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])nc3s2)c([H])c1[H],6,,False
-5.41342,[H]C1=C(c2c([H])nc([H])c([H])c2[H])N([H])C(=S)N([H])[C@@]1([H])c1nc(C(F)(F)F)c([H])c([H])c1[H],6,,False
