cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.67495,[H]c1nc([H])c(-c2nn3c([H])c([H])n(Oc4c([H])c([H])c(Cl)c([H])c4[H])c3c2[H])c([H])c1[H],6,,False
-5.26631,[H]c1nc([H])c([C@]2(C([H])([H])c3c([H])c([H])c([H])c(Cl)c3Cl)C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.83649,[H]c1nc([H])c(-c2nc3n(c2C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])C([H])([H])C([H])([H])S3)c([H])c1[H],6,,False
-5.50231,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.66,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2N2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.29027,[H]c1nc([H])c(C2=NN(N3C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])C(=O)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.53498,[H]c1nc([H])c(-n2nnnc2C([H])([H])C([H])([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-4.76257,[H]c1nc([H])c(Oc2c([H])nn([H])c2N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.627,[H]c1nc([H])c(-c2nc3sc([H])c([C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[H])n3n2)c([H])c1[H],6,,False
-5.13396,[H]C([H])=C(c1c([H])nc([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c(Cl)c1Cl,6,,False
-5.18975,[H]c1nc([H])c(-c2nc3n(c2C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])S3)c([H])c1[H],6,,False
-5.20672,[H]c1nc([H])c(-c2nn3c([H])c([H])n(OC4([H])C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c3c2[H])c([H])c1[H],6,,False
-5.78979,[H]C(=C1C(c2nc([H])c([H])c([H])c2C(F)(F)F)=NC([H])([H])C1([H])[H])c1c([H])nc([H])c([H])c1[H],6,,False
-5.0766,[H]OC(=O)c1c([H])c([H])c(-n2c([H])c(-c3c([H])nc([H])c([H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.02478,[H]c1nc([H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-5.3803,[H]Oc1c([H])c(Cl)c([H])c([H])c1Oc1nnc(C2(c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])o1,6,,False
-6.33,[H]C(=C1C(c2c([H])nc([H])c([H])c2[H])=NC([H])([H])C1([H])[H])c1c([H])c([H])c([H])c(OC(F)(F)F)c1[H],6,,False
-5.24352,[H]OC(=O)c1c([H])c([H])c(-c2c([H])c([H])c(=O)n(-c3c([H])nc([H])c([H])c3[H])c2[H])c([H])c1[H],6,,False
-5.14522,[H]c1nc([H])c(-c2nnsc2C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.52281,[H]C(=C1C(c2c([H])nc([H])c([H])c2[H])=NC([H])([H])C1([H])[H])c1nc2c([H])c([H])c([H])c([H])c2c([H])c1[H],6,,False
-6.03156,[H]c1nc([H])c(-c2nc3n(c2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])S3)c([H])c1[H],6,,False
-4.33563,[H]C([H])=C([H])c1c([H])c([H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H],6,,False
-5.3105,[H]OC(=O)c1c(C([H])([H])N([H])c2c([H])nn([H])c2-c2c([H])nc([H])c([H])c2[H])c(C([H])([H])[H])nn1[H],6,,False
-5.08849,[H]c1nc([H])c(-n2c([H])c([H])c(C([H])([H])N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2=O)c([H])c1[H],6,,False
-4.95179,[H]c1nc([H])c(-c2nn3c([H])c([H])n(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c3c2[H])c([H])c1[H],6,,False
-5.65017,[H]c1nc([H])c(-c2nc3n(c2C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])S3)c([H])c1[H],6,,False
-5.01361,[H]c1nc([H])c(-c2nc([H])c([H])n2N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.68378,[H]c1nc([H])c(-c2c(C([H])([H])c3c([H])c([H])c([H])c(Cl)c3Cl)c([H])nn2[H])c([H])c1[H],6,,False
-5.21614,[H]C1=C(c2c([H])nc([H])c([H])c2[H])N([H])C(=S)N([H])[C@@]1([H])c1c([H])c([H])c([H])c2c1c([H])c([H])n2[H],6,,False
-5.54929,[H]c1nc([H])c(-c2nnc3sc(-c4c([H])c5c([H])c([H])c([H])c([H])c5n4[H])nn23)c([H])c1[H],6,,False
-5.7646,[H]c1nc([H])c(-c2c3c(nn2[H])C([H])([H])[C@]([H])(c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])C3([H])[H])c([H])c1[H],6,,False
-5.54894,[H]c1nc([H])c(-c2c([H])sc3nc(-c4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)nn23)c([H])c1[H],6,,False
-4.76501,[H]c1nc([H])c(S[C@@]([H])(c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])C([H])([H])[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-n2nc(-c3c([H])c([H])c([H])c(Cl)c3Cl)c([H])c2[H])c([H])c1[H],6,,False
-5.3101,[H]c1nc([H])c(-c2oc(-c3c([H])c([H])c4c([H])c([H])n([H])c4c3[H])c([H])c(=O)c2[H])c([H])c1[H],6,,False
-4.91609,[H]c1nc([H])c(-c2c([H])c([H])nn2-c2c([H])c([H])c([H])c(Cl)c2Cl)c([H])c1[H],6,,False
-5.39846,[H]c1nc([H])c(-c2nc3n(c2C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])S3)c([H])c1[H],6,,False
-5.6755,[H]c1nc([H])c([C@@]2([H])C([H])([H])c3nn([H])c(-c4c([H])nn([H])c4[H])c3C2([H])[H])c([H])c1[H],6,,False
-5.64011,[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c(-c2c([H])nc([H])c([H])c2[H])nc2n1C([H])([H])C([H])([H])S2,6,,False
-5.36017,[H]c1nc([H])c(-n2c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.37424,[H]c1nc([H])c(-c2c(N([H])c3c([H])c([H])c(C(=O)C([H])([H])[H])c([H])c3[H])c([H])nn2[H])c([H])c1[H],6,,False
-5.03873,[H]c1nc([H])c(-c2c([H])c([H])c(=O)n(-c3c([H])c([H])c(Cl)c([H])c3[H])c2[H])c([H])c1[H],6,,False
