cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.21211,[H]Oc1c([H])c([H])c(-c2nn(-c3c([H])nc([H])c([H])c3[H])c([H])c([H])c2=O)c([H])c1O[H],6,,False
-4.96467,[H]c1nc([H])c(C2=NC([H])([H])C([H])([H])N2c2c([H])nc([H])c(F)c2[H])c([H])c1[H],6,,False
-5.49304,[H]c1nc([H])c(-c2c([H])nc(-c3nc([H])c([H])c([H])c3C(F)(F)F)n2[H])c([H])c1[H],6,,False
-5.33252,C(C(C([H])([H])[H])(O[H])c1c(c(c(c(c1c1c(n(c2c(c(c(nc2[H])[H])[H])[H])nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-003257145678,False
-5.42237,[H]c1nc([H])c(-c2c([H])c(-c3c([H])c([H])c(Cl)c([H])c3Cl)c(=O)n([H])c2[H])c([H])c1[H],6,,False
-5.56214,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c(Cl)c([H])c3Cl)c(=O)n([H])c2=O)c([H])c1[H],6,,False
-5.03486,[H]c1nc([H])c(SSc2nc([H])c([H])c([H])c2C(F)(F)F)c([H])c1[H],6,,False
-5.2539,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2OC2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.47287,[H]c1nc([H])c(-c2nn3c([H])c([H])n(-c4c([H])c([H])c(Br)c([H])c4[H])c3c2[H])c([H])c1[H],6,,False
-4.58759,[H]c1nc([H])c(C2(c3c([H])nc([H])c(F)c3[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-4.37276,[H]c1nc([H])c(-c2noc(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2c([H])c([H])c(=O)n([H])c2-c2nc([H])c([H])c([H])c2C(F)(F)F)c([H])c1[H],6,,False
