cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.37294,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C(=O)[C@@]2([H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
0.0,[H]C(=C1SC(=S)N([H])C1=O)c1c([H])c([H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H],6,,False
-5.37987,[H]c1nc([H])c(-c2nc3sc([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n3n2)c([H])c1[H],6,,False
-5.49135,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C(=O)N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.32158,[H]c1nc([H])c(-c2nnc3sc(N(C([H])([H])[H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])nn23)c([H])c1[H],6,,False
-5.11968,[H]c1nc([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nc1-c1c([H])nc([H])c([H])c1[H],6,,False
-5.13886,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.19714,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2N([H])C2([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.54131,[H]c1nc([H])c(-c2nn3c([H])c([H])n(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])c3c2[H])c([H])c1[H],6,,False
-5.35238,[H]c1nc([H])c(-c2c([H])nc3sc(-c4c([H])c([H])c5c(c([H])nn5[H])c4[H])nn23)c([H])c1[H],6,,False
-5.17072,[H]C(=C1SC(=S)N([H])C1=O)c1nn2c(-c3c([H])nc([H])c([H])c3[H])c([H])nc2s1,6,,False
-5.28774,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.29953,[H]c1nc([H])c(-c2c([H])sc3nc(-c4c([H])nc(OC([H])([H])[H])c([H])c4[H])nn23)c([H])c1[H],6,,False
-5.5513,C(c1c(nc(N2C(C(C3(C(OC(C3(C2([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])nc1c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z4228814994,False
