cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.81782,[H]c1nc([H])c(-c2nc3sc([H])c(-c4nc([H])c([H])c([H])c4C(F)(F)F)n3n2)c([H])c1[H],6,,False
-5.20757,[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1nn(-c2c([H])nc([H])c([H])c2[H])c(=O)c([H])c1[H],6,,False
-5.81546,[H]c1nc([H])c(-c2nc(-c3c([H])c([H])c([H])c(Cl)c3Cl)c([H])n([H])c2=O)c([H])c1[H],6,,False
-5.02893,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.41807,[H]c1nc([H])c(-c2c([H])c(C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])n([H])c2=O)c([H])c1[H],6,,False
-5.49594,[H]c1nc([H])c(-c2nc(-c3c([H])c(F)c([H])c(F)c3[H])c([H])n([H])c2=O)c([H])c1[H],6,,False
-5.79358,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C([H])([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
-5.10059,[H]c1nc([H])c(-n2nc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.00992,[H]c1nc([H])c([C@]([H])(C(=O)c2c([H])c([H])c(Cl)c([H])c2Cl)C([H])([H])[H])c([H])c1[H],6,,False
-5.22228,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.70448,[H]c1nc([H])c(-n2nc(-c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c3[H])c(=O)c([H])c2[H])c([H])c1[H],6,,False
-4.72821,[H]c1nc([H])c(Sc2nc([H])c([H])c([H])c2C(F)(F)F)c([H])c1[H],6,,False
-6.33565,[H]c1nc([H])c(-c2nc(-c3nc([H])c([H])c([H])c3C(F)(F)F)c([H])n([H])c2=O)c([H])c1[H],6,,False
-5.35088,[H]c1nc(-c2nc([H])c([H])c([H])c2C(F)(F)F)nc(-c2c([H])nc([H])c([H])c2[H])n1,6,,False
-5.62421,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c3[H])n([H])c2=O)c([H])c1[H],6,,False
-5.66445,[H]c1nc([H])c(-c2c([H])c(-c3c([H])c([H])c([H])c(Br)c3[H])c(=O)n([H])c2[H])c([H])c1[H],6,,False
