cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.49782,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.46161,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c3[H])c(=O)n2[H])c([H])c1[H],6,,False
-5.87652,[H]c1nc([H])c(-c2c3c(nn2[H])C([H])([H])[C@]([H])(c2c(F)c([H])c([H])c([H])c2F)C3([H])[H])c([H])c1[H],6,,False
-4.91091,[H]N=[N+]=Nc1c([H])sc(-c2c([H])nc([H])c([H])c2[H])c1[H],6,,False
-5.65407,[H]c1nc([H])c(-c2nn3c([H])c([H])n(C(=O)N([H])c4c([H])c([H])nc([H])c4[H])c3c2[H])c([H])c1[H],6,,False
-5.41128,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.56942,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3c([H])c([H])c([H])c(Cl)c3Cl)c2[H])c([H])c1[H],6,,False
-4.74687,[H]C1=C(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],6,,False
-5.50973,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C(=O)[C@@]2([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c([H])c1[H],6,,False
-5.61173,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.46955,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.4866,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c([H])c2F)C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.67079,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.59966,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2-c2nn(C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,,False
-5.49032,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c([H])c([H])c3F)n([H])c2=S)c([H])c1[H],6,,False
-5.55881,[H]c1nc([H])c(-c2nn3c(c2N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.5641,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c(C(=O)C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.56475,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c4c(c([H])nn4[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.1652,[H]c1nc([H])c(-c2nc3n(c2C([H])([H])N([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])S3)c([H])c1[H],6,,False
-5.01048,[H]C1=C(c2c([H])nc([H])c([H])c2[H])N([H])C(=S)N([H])[C@@]1([H])c1c([H])c([H])c([H])c([H])c1Cl,6,,False
-5.32557,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c([H])c(C(=O)N([H])[H])c3[H])c(=O)n2[H])c([H])c1[H],6,,False
-5.66086,[H]c1nc([H])c(-c2nn3c(c2C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.51275,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.39473,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c(C([H])([H])N([H])[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.73428,[H]c1nc([H])c(-c2nn3c(c2-c2nc4c([H])c([H])c([H])c([H])c4c([H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.50866,[H]c1nc([H])c(-c2nn3c(c2Oc2c([H])c([H])c([H])c(Cl)c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.16205,[H]Oc1c([H])c([H])c([H])c(-n2c([H])c(-c3c([H])nc([H])c([H])c3[H])n([H])c2=O)c1[H],6,,False
-5.68574,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c4c(c2[H])c([H])c([H])n4[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.35247,C(c1nc(Sc2c(c(c(c(Cl)c2[H])[H])[H])[H])c(c(c2c(c(c(nc2[H])[H])[H])[H])n1)[H])([H])([H])[H],6,Z1015099912,False
-5.38492,[H]Oc1c([H])c([H])c([H])c(-c2c(-c3c([H])nc([H])c([H])c3[H])nn3c2C([H])([H])C([H])([H])C3([H])[H])c1[H],6,,False
-5.10851,[H]c1nc([H])c(-c2nn3c([H])c([H])n(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c3c2[H])c([H])c1[H],6,,False
-5.66269,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.45589,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c([H])c2C(F)(F)F)C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.609,[H]c1nc(-c2c(N([H])c3c([H])nc([H])c([H])c3[H])c([H])nn2[H])c([H])c([H])c1[H],6,,False
-4.57406,[H]c1nc([H])c(-c2sc([H])c(N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],6,,False
-5.70089,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2-c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c([H])c1[H],6,,False
-5.4452,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.32789,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.32997,[H]Oc1c([H])c([H])c([H])c([H])c1[C@@]1([H])C([H])([H])c2nn([H])c(-c3c([H])nc([H])c([H])c3[H])c2C1([H])[H],6,,False
-5.62388,[H]c1nc([H])c(-c2nc3sc([H])c(-c4c([H])c([H])c5c(c4[H])OC([H])([H])O5)n3n2)c([H])c1[H],6,,False
-5.19218,[H]c1nc([H])c(-c2nn(-c3nc4c([H])c([H])c([H])c([H])c4o3)c(=O)c([H])c2[H])c([H])c1[H],6,,False
-4.90242,[H]c1nc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H],6,,False
-5.70768,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
-5.72517,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c4c([H])c([H])n([H])c4c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.24207,[H]OC(=O)c1c(C([H])([H])c2nc([H])c([H])nc2-c2c([H])nc([H])c([H])c2[H])c(C([H])([H])[H])nn1[H],6,,False
0.0,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c(=S)n2[H])c([H])c1[H],6,,False
-5.61032,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c([H])c([H])c(Br)c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.40157,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])c(=O)n2[H])c([H])c1[H],6,,False
-5.23683,[H]c1nc([H])c(-c2nn3c([H])c([H])n(-c4c([H])c([H])c([H])c(C(=O)N([H])[H])c4[H])c3c2[H])c([H])c1[H],6,,False
-5.77589,[H]c1nc([H])c(-c2nn3c(c2-c2c([H])c(Cl)c([H])c(Cl)c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.04519,[H]c1nc([H])c(-c2nnnn2C([H])([H])c2nc([H])c([H])c([H])c2C(F)(F)F)c([H])c1[H],6,,False
-5.5669,[H]c1nc([H])c(-c2c([H])nc3sc(-c4c([H])c([H])c([H])c(-c5c([H])c([H])c([H])c([H])c5[H])c4[H])nn23)c([H])c1[H],6,,False
-5.69299,[H]c1nc([H])c(-c2nn3c(C([H])([H])c4c([H])c([H])c([H])c([H])c4Cl)c([H])nc3s2)c([H])c1[H],6,,False
-5.35341,[H]c1nc([H])c(-c2nn3c([H])c([H])n(OC([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3c2[H])c([H])c1[H],6,,False
-5.37451,[H]c1nc(-c2nc([H])c([H])c([H])c2C(F)(F)F)sc1-c1c([H])nc([H])c([H])c1[H],6,,False
-5.18623,[H]c1nc([H])c(-c2c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nc([H])c([H])c2[H])c([H])c1[H],6,,False
0.0,C(c1c(c(Br)nc(c2nc(C([H])([H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])c1[H])[H])([H])([H])[H],6,PV-004377054676,False
-5.04821,[H]Oc1c([H])c([H])c([H])c(-n2c(-c3c([H])nc([H])c([H])c3[H])nn([H])c2=S)c1[H],6,,False
-5.54574,[H]c1nc([H])c(-c2c([H])nc([H])c([H])c2[H])nc1-c1nc(C(F)(F)F)c([H])c([H])c1[H],6,,False
-5.33401,[H]c1nc([H])c(-c2c([H])nn(-c3c([H])c([H])c4c(c([H])nn4[H])c3[H])c2[H])c([H])c1[H],6,,False
-5.06437,FC(F)(F)c1c(c(nnc1N1C(C(N(c2c(c(c(nc2[H])[H])[H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H],6,Z3561027601,False
-5.72745,[H]c1nc([H])c(-c2nn3c(c2-c2sc4c([H])c([H])c([H])c([H])c4c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.34713,[H]c1nc([H])c(-c2sc(-c3c([H])c([H])c([H])c([H])c3F)c([H])c(=O)c2[H])c([H])c1[H],6,,False
