cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.57682,[H]c1nc([H])c(-c2c([H])n(-c3nc([H])c(F)c([H])c3[H])c(=S)n2[H])c([H])c1[H],6,,False
-5.30916,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c([H])c(Cl)c3[H])c(=O)n([H])c2=O)c([H])c1[H],6,,False
-6.04679,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c4c(c([H])nn4[H])c3[H])c(=O)n([H])c2=O)c([H])c1[H],6,,False
-5.55356,[H]c1nc(-c2nc([H])c([H])c([H])c2C(F)(F)F)c(-c2c([H])nc([H])c([H])c2[H])o1,6,,False
-5.47486,[H]c1nc([H])c(-n2nc(-c3c([H])c([H])c4c(c([H])nn4[H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.38749,[H]c1nc([H])c(-n2nc(-c3c([H])c([H])c([H])c(Cl)c3Cl)c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.5961,[H]c1nc([H])c(-n2nc(-c3c([H])c(Cl)c([H])c(Cl)c3[H])c(=O)c([H])c2[H])c([H])c1[H],6,,False
-5.62955,[H]c1nc([H])c(-c2nn(-c3c([H])c(Cl)c([H])c(Cl)c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.07613,[H]c1nc([H])c([C@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])c2c([H])c(Cl)c([H])c(Cl)c2[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2nc(-c3c([H])c([H])c4c(c([H])nn4[H])c3[H])oc2[H])c([H])c1[H],6,,False
-6.26815,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2-c2nc(C(F)(F)F)c([H])c([H])c2[H])c([H])c1[H],6,,False
-5.00072,[H]c1nc([H])c(-n2c(=O)c([H])c(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])n([H])c2=O)c([H])c1[H],6,,False
-5.23029,[H]c1nc([H])c(N([H])[C@]([H])(c2nc3c([H])c([H])c([H])c([H])c3n2[H])C([H])([H])[H])c([H])c1[H],6,,False
