cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.22484,[H]Oc1c([H])c(Cl)c([H])c([H])c1Oc1nc([H])n(-c2c([H])nc([H])c([H])c2[H])c1[H],6,,False
-5.41157,[H]c1nc([H])c(Oc2c([H])nn([H])c2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-4.85321,[H]c1nc([H])c(N2C(=O)N(c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)C(=O)C2([H])[H])c([H])c1[H],6,,False
-5.18193,[H]c1nc([H])c(-c2nnsc2C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1[H],6,,False
-5.51851,[H]c1nc([H])c(-n2nc(-c3nc4c([H])c([H])c([H])c([H])c4o3)c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.66356,O=C(c1c(c(c(nc1[H])[H])[H])[H])c1nc(c(n1C(c1c(c(c(c(c1I)[H])[H])[H])[H])([H])[H])[H])[H],6,PV-006442207262,False
-5.29593,[H]Oc1c([H])c(Cl)c([H])c([H])c1ON1C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H],6,,False
-5.94311,[H]c1nc([H])c(-n2nc(-c3c([H])c([H])c([H])c(C(=O)N([H])[H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.37843,[H]c1nc([H])c(-c2nn3c([H])c([H])n(N([H])C([H])([H])c4c([H])nc([H])c([H])c4[H])c3c2[H])c([H])c1[H],6,,False
-5.40767,[H]c1nc([H])c(-c2nn3c(-c4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)nnc3s2)c([H])c1[H],6,,False
-5.17127,[H]c1nc([H])c(C2(c3nnc(OC([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])o3)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2nn(-c3c([H])nc([H])c(F)c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-4.83255,[H]c1nc([H])c(-c2nn(C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c(=O)c([H])c2[H])c([H])c1[H],6,,False
-5.692,[H]c1nc([H])c(-n2nc(-c3c([H])c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-4.74501,[H]c1nc([H])c(S(=O)(=O)C(c2c([H])c([H])c([H])c(Cl)c2[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
-5.17532,[H]c1nc([H])c(-c2c([H])nc([H])n2C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.25227,[H]c1nc([H])c(-c2nn(-c3c([H])c([H])nc([H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.44417,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)c(=S)n2[H])c([H])c1[H],6,,False
-5.67486,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c(Cl)c([H])c3Cl)c(=O)n2[H])c([H])c1[H],6,,False
-5.27434,[H]c1nc([H])c(-c2nc(Oc3c([H])c([H])c([H])c(Cl)c3[H])nn2[H])c([H])c1[H],6,,False
-5.49157,[H]c1nc([H])c(N2N=C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C2=O)c([H])c1[H],6,,False
-6.43223,[H]C(=C1C(c2c([H])nc([H])c([H])c2[H])=NC([H])([H])C1([H])[H])c1c([H])nc([H])c2c([H])c([H])c([H])c([H])c12,6,,False
-5.22081,[H]c1nc([H])c([C@]2(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]2([H])C3([H])[H])c([H])c1[H],6,,False
-5.06859,[H]c1nc([H])c(-c2c([H])nc([H])c(Oc3c([H])c([H])c([H])c(Cl)c3[H])c2[H])c([H])c1[H],6,,False
-5.00826,[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c([H])n([H])n(-c2c([H])nc([H])c([H])c2[H])c1=O,6,,False
-5.13433,[H]Oc1c([H])c(Cl)c([H])c([H])c1Oc1c(Oc2c([H])nc([H])c([H])c2[H])c([H])nn1[H],6,,False
-5.05959,[H]c1nc([H])c(C([H])([H])n2c(-c3c([H])c([H])c([H])c4c3c([H])c([H])n4[H])nc([H])c2[H])c([H])c1[H],6,,False
-5.50144,[H]c1nc(-c2nc(-c3c([H])nc([H])c([H])c3[H])c(=O)n([H])c2[H])nc(C(F)(F)F)c1[H],6,,False
-4.73529,O=C(N(C(C(=C(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])[H])c1c(c(Cl)c(c2c(c(nc(c12)[H])[H])[H])[H])[H],6,PV-002900515820,False
-4.65015,[H]c1nc([H])c(-n2nc(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.48946,[H]c1nc([H])c(-c2c([H])nc3sc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nn23)c([H])c1[H],6,,False
-5.81261,[H]c1nc([H])c(-c2nn3c(c2N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.2853,[H]c1nc([H])c(-c2nn(-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)c([H])c([H])c2=O)c([H])c1[H],6,,False
