cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.35503,[H]c1nc([H])c(-c2c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c(=O)n2[H])c([H])c1[H],6,,False
-5.06162,[H]c1nc([H])c(-c2c([H])nc3sc(N([H])c4c([H])c([H])c([H])c([H])c4[H])nn23)c([H])c1[H],6,,False
-5.56563,[H]c1nc([H])c(-c2c([H])sc3nc(-c4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)nn23)c([H])c1[H],6,,False
-4.54523,[H]c1nc([H])c(-c2snc([H])c2-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-4.61179,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])n(N([H])c2c([H])c([H])c([H])c([H])c2[H])n1,6,,False
-4.84659,[H]c1nc([H])c(-c2nc([H])c([H])n2C([H])([H])N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(C([H])([H])c2nnnn2-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-5.04449,[H]c1nc([H])c(-n2nnnc2C([H])([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2c([H])nc3sc(N([H])S(=O)(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])nn23)c([H])c1[H],6,,False
-5.50626,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])c(=S)n2[H])c([H])c1[H],6,,False
-5.06053,[H]c1nc([H])c(-c2nn([H])c(=O)n2-c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],6,,False
-5.65887,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c([H])c(Cl)c3[H])n([H])c2=S)c([H])c1[H],6,,False
-5.0926,[H]c1nc([H])c(-c2c([H])c([H])nn2-c2c([H])nc(C(F)(F)F)c([H])c2[H])c([H])c1[H],6,,False
-4.4862,[H]c1nc([H])c(-c2nc([H])c([H])n2C([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,,False
-5.33666,C(C([N+]([C@](C([H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])(c1nc(c(c2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z2171382159,False
