cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.06541,[H]c1nc([H])c(-n2nnnc2-c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-5.21598,[H]c1nc([H])c(-n2c([H])c(OC3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-4.68108,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C(=O)[C@@]2([H])[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.08071,[H]c1nnc(C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nc1-c1c([H])nc([H])c([H])c1[H],6,,False
-5.15011,[H]c1nc([H])c(-c2c([H])nsc2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.15446,[H]c1nc([H])c(-c2c([H])nsc2-c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-5.12339,[H]c1nc([H])c(-c2nnc([H])n2-c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,,False
-4.72607,[H]c1nc([H])c(Oc2nnnn2-c2c([H])nc([H])c([H])c2[H])s1,6,,False
-5.21508,[H]c1nc([H])c(-c2nn([H])c(=S)n2-c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,,False
-5.654,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])c(=S)n2[H])c([H])c1[H],6,,False
-5.42105,[H]c1nc([H])c([C@@]2([H])C([H])([H])c3nn([H])c(-c4c([H])c([H])c([H])c(Br)c4[H])c3C2([H])[H])c([H])c1[H],6,,False
-5.58117,[H]c1nc([H])c(-c2c([H])n(-c3nc([H])c([H])c([H])c3C(F)(F)F)c(=O)n2[H])c([H])c1[H],6,,False
-5.05377,[H]c1nc([H])c(-c2nnc([H])c(N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],6,,False
-5.47432,[H]c1nc([H])c(-c2c([H])n(-c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)c(=O)n([H])c2=O)c([H])c1[H],6,,False
-5.14545,[H]c1nc([H])c(Oc2c([H])nn([H])c2C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-4.20256,[H]ON(c1c([H])nc([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H],6,,False
-6.20047,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.70836,[H]c1nc([H])c([C@@]2([H])C([H])([H])c3nn([H])c(-c4c([H])c(Cl)c([H])c(Cl)c4[H])c3C2([H])[H])c([H])c1[H],6,,False
-5.40311,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c([H])c(C(=O)C([H])([H])[H])c3[H])c(=O)n([H])c2=O)c([H])c1[H],6,,False
