cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.70879,C(c1nc(Sc2c(c(c(c(O[H])c2[H])[H])[H])[H])c(c(c2c(c(c(nc2[H])[H])[H])[H])n1)[H])([H])([H])[H],6,Z1665962811,False
-5.4937,[H]c1nc([H])c(C(=O)N([H])c2c(-c3c([H])nc([H])c([H])c3[H])nc3sc([H])c([H])n23)c([H])c1[H],6,,False
-5.15673,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])nc([H])c3[H])n([H])c2=O)c([H])c1[H],6,,False
-5.73822,[H]C(=C1C(c2c([H])nc([H])c([H])c2[H])=NC([H])([H])C1([H])[H])c1c([H])c([H])nc([H])c1[H],6,,False
-5.27925,[H]c1nc([H])c(-c2c([H])nc3sc(-c4c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c4[H])nn23)c([H])c1[H],6,,False
-5.50135,[H]c1nc([H])c(-c2nn3c(c2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.33914,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
-5.41414,[H]c1nc([H])c(-n2c([H])c(N([H])C([H])([H])c3sc([H])c([H])c3[H])c(=O)n([H])c2=O)c([H])c1[H],6,,False
-4.89516,[H]c1nc([H])c(-c2c([H])c([H])c(=O)n(-c3c([H])nc([H])c([H])c3[H])c2[H])c([H])n1,6,,False
-5.44389,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2N([H])C(=O)c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,,False
-5.16737,Brc1nc(c(c(N2C(C(C(C2(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])n1)[H])[H],6,Z4233925822,False
-5.46091,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2N([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,,False
-6.01703,[H]c1nc([H])c(-c2oc(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)c([H])c(=O)c2[H])c([H])c1[H],6,,False
-5.1953,[H]c1nc([H])c(-c2c([H])sc3nc(-c4c([H])c(F)c([H])c(F)c4[H])nn23)c([H])c1[H],6,,False
-5.34688,[H]c1nc([H])c(N2C([H])([H])C([H])(C(=O)N([H])C([H])([H])c3sc([H])c([H])c3[H])C2([H])[H])c([H])c1[H],6,,False
-6.24182,[H]C(=C1C(c2c([H])nc([H])c([H])c2[H])=NC([H])([H])C1([H])[H])c1c([H])c(Cl)c([H])c(Cl)c1[H],6,,False
-5.44602,[H]c1nc([H])c(-n2c([H])c(-c3c([H])nc([H])c([H])c3[H])n([H])c2=S)c([H])n1,6,,False
-4.90662,[H]O[C@@]([H])(c1c([H])nc([H])c([H])c1[H])C1(C([H])([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H],6,,False
