cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.01974,[H]c1nc([H])c(-n2c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n([H])c2=S)c([H])c1[H],6,,False
-5.56319,[H]c1nc([H])c(-c2nn(-c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.5071,[H]c1nc([H])c(-n2nc(-c3c([H])sc4c([H])c([H])c([H])c([H])c34)c(=O)c([H])c2[H])c([H])c1[H],6,,False
-4.82086,[H]c1nc([H])c(-n2c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.549,[H]c1nc([H])c(-c2c([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)nc(=O)n2[H])c([H])c1[H],6,,False
-5.46155,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])n([H])c2=O)c([H])c1[H],6,,False
-4.32532,[H]c1nc([H])c(N([H])C(=NC([H])([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])N([H])[H])c([H])c1[H],6,,False
-4.93875,[H]c1nc([H])c(-n2c([H])c(N([H])S(=O)(=O)N([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.212,[H]c1nc([H])c(Oc2c([H])n(-c3c([H])nc([H])c([H])c3[H])c(=O)n([H])c2=O)c([H])c1[H],6,,False
-4.5093,[H]c1nc([H])c(Oc2c([H])nn([H])c2I)c([H])c1[H],6,,False
-5.42548,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3nc(C(F)(F)F)c([H])c([H])c3[H])c2[H])c([H])c1[H],6,,False
-5.29918,[H]c1nc([H])c(-n2nc(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.37879,[H]c1nc(N2C([H])([H])C([H])([H])N(c3c([H])n(-c4c([H])nc([H])c([H])c4[H])c(=O)n([H])c3=O)C([H])([H])C2([H])[H])c([H])c([H])c1[H],6,,False
-5.24902,[H]c1nc([H])c(-c2c(N([H])N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])nn2[H])c([H])c1[H],6,,False
-5.36186,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c(=O)n([H])c2=O)c([H])c1[H],6,,False
-5.1525,[H]OC1([H])C([H])([H])C([H])([H])N(c2c([H])c([H])c(=O)n(-c3c([H])nc([H])c([H])c3[H])c2[H])C([H])([H])C1([H])[H],6,,False
-5.4855,[H]c1nc([H])c(Oc2nnnn2-c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])c([H])c1[H],6,,False
-5.68658,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2-c2c(F)c([H])c([H])c([H])c2F)c([H])c1[H],6,,False
-5.48921,[H]c1nc([H])c(-c2c([H])sc(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)c2[H])c([H])c1[H],6,,False
-5.6992,[H]c1nc([H])c(-c2nc3sc([H])c(-c4nc5c([H])c([H])c([H])c([H])c5c([H])c4[H])n3n2)c([H])c1[H],6,,False
-5.35908,[H]c1nc([H])c(-c2nc3sc([H])c(-c4c([H])c([H])c([H])c(C([H])([H])N([H])[H])c4[H])n3n2)c([H])c1[H],6,,False
-5.67002,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2-c2c([H])sc3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-5.41477,[H]c1nc([H])c(-c2c([H])nc([H])c(C(=O)c3sc([H])c([H])c3[H])c2[H])c([H])c1[H],6,,False
-5.32893,[H]c1nc([H])c(-c2onc(-c3nc([H])c([H])c([H])c3C(F)(F)F)c2[H])c([H])c1[H],6,,False
-4.87915,[H]c1nc(N([H])c2c([H])c([H])c(=O)n(-c3c([H])nc([H])c([H])c3[H])c2[H])sc1[H],6,,False
-5.87059,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2-c2c([H])nc([H])c(F)c2[H])c([H])c1[H],6,,False
-5.64717,[H]c1nc([H])c(Oc2c([H])nn([H])c2N([H])C(=S)N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-5.05048,[H]c1nc([H])c(-n2c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.13064,[H]c1nc([H])c(-c2c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nn2[H])c([H])c1[H],6,,False
-5.86264,[H]c1nc([H])c(-c2nn3c(c2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-5.15462,[H]c1nc([H])c(C2(N([H])c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.30912,[H]c1nc([H])c(C([H])([H])[C@@]2(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.85429,[H]c1nc([H])c(-c2c([H])c([H])c(=O)n(-c3c([H])c([H])c4c([H])c([H])n([H])c4c3[H])c2[H])c([H])c1[H],6,,False
-4.51142,[H]c1nc([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-5.15201,[H]Oc1c([H])c([H])c([H])c([H])c1-c1nn(-c2c([H])nc([H])c([H])c2[H])c([H])c([H])c1=O,6,,False
-5.51046,[H]c1nc([H])c(-c2c([H])n(-c3c([H])nc([H])c(F)c3[H])c(=O)n2[H])c([H])c1[H],6,,False
