cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.06069,[H]c1nc([H])c(C2(c3nnc(C([H])([H])C([H])([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])s3)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.44417,[H]c1nc([H])c(-c2c([H])n(-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)c(=S)n2[H])c([H])c1[H],6,,False
-5.41606,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2Oc2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H],6,,False
-4.83869,[H]c1nc([H])c(-c2c([H])c([H])c([H])n2C([H])([H])N([H])C(=O)c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,,False
-5.11188,[H]c1nc([H])c(-c2nnc([H])n2-c2c([H])c([H])c([H])c(Br)c2[H])c([H])c1[H],6,,False
-5.129,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3c([H])c([H])c([H])c(Br)c3[H])c2[H])c([H])c1[H],6,,False
-5.22349,[H]c1nc([H])c(-c2c([H])nc3sc(-c4nc(C(F)(F)F)c([H])c([H])c4[H])nn23)c([H])c1[H],6,,False
-5.034,C([C@](N(S(=O)(=O)c1c(c(c(c(Cl)c1Cl)[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z1155956877,False
-5.31827,[H]c1nc([H])c(-c2nc3sc([H])c([H])n3c2N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2nc3sc([H])c(Oc4c([H])c([H])c([H])c([H])c4[H])n3n2)c([H])c1[H],6,,False
-5.36917,[H]c1nc([H])c(-c2c([H])c([H])nc(-c3nc4c([H])c([H])c([H])c([H])c4s3)c2[H])c([H])c1[H],6,,False
-5.44905,[H]c1nc([H])c(C2(c3nnc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])s3)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
